16|false|exact|[[[1,2],[1,3],[1,4],[1,5],[1,8],[1,9],[1,6],[1,7],[2,10],[3,10],[5,10],[4,10],[7,10],[6,10],[9,10],[8,10]],[[1,10]],[[2,3],[4,5],[8,9],[6,7]],[[2,4],[3,5],[3,4],[2,5],[6,8],[7,9],[6,9],[7,8]],[[2,6],[3,7],[4,8],[5,9],[5,8],[4,9],[3,6],[2,7],[2,9],[3,8],[5,7],[4,6],[4,7],[5,6],[3,9],[2,8]]]
16|false|exact|[[[1,2],[2,3],[2,4],[2,8],[5,6],[6,9],[6,10],[6,7]],[[1,3],[4,8],[5,9],[7,10]],[[1,4],[3,8],[3,4],[1,8],[5,10],[7,9],[9,10],[5,7]],[[1,5],[3,9],[4,10],[7,8],[4,5],[8,9],[3,10],[1,7],[1,10],[3,7],[5,8],[4,9],[8,10],[4,7],[3,5],[1,9]],[[1,6],[3,6],[4,6],[6,8],[2,5],[2,9],[2,10],[2,7]],[[2,6]]]
16|false|exact|[[[1,2],[2,5],[2,6],[2,9],[2,7],[2,4],[2,3],[2,8]],[[1,3],[5,8],[6,7],[4,9],[7,9],[4,6],[3,5],[1,8],[1,4],[5,7],[8,9],[3,6],[6,8],[3,9],[4,5],[1,7]],[[1,5],[6,9],[4,7],[3,8]],[[1,6],[5,9],[5,6],[1,9],[3,7],[4,8],[3,4],[7,8]],[[1,10],[5,10],[6,10],[9,10],[7,10],[4,10],[3,10],[8,10]],[[2,10]]]
18|false|exact|[[[1,2],[2,8],[2,7],[1,4],[4,8],[4,7],[1,10],[8,10],[7,10]],[[1,3],[3,8],[3,7]],[[1,5],[5,8],[5,7]],[[1,6],[6,8],[6,7]],[[1,7],[1,8],[7,8]],[[1,9],[8,9],[7,9]],[[2,3],[3,4],[3,10]],[[2,4],[4,10],[2,10]],[[2,5],[4,5],[5,10]],[[2,6],[4,6],[6,10]],[[2,9],[4,9],[9,10]],[[3,5]],[[3,6]],[[3,9]],[[5,6]],[[5,9]],[[6,9]]]
18|false|exact|[[[1,2],[1,4],[1,6],[2,5],[5,6],[4,5]],[[1,3],[1,7],[1,9],[3,5],[5,9],[5,7]],[[1,5]],[[1,8],[5,10]],[[1,10],[5,8]],[[2,3],[2,7],[2,9],[3,4],[4,7],[4,9],[3,6],[6,7],[6,9]],[[2,4],[4,6],[2,6]],[[2,8],[4,8],[6,8],[2,10],[6,10],[4,10]],[[3,7],[7,9],[3,9]],[[3,8],[7,8],[8,9],[3,10],[9,10],[7,10]],[[8,10]]]
18|false|exact|[[[1,2],[5,7],[4,8],[1,9],[3,5],[6,8],[2,9],[3,7],[4,6]],[[1,3],[5,6],[8,9],[7,9],[3,4],[2,6],[2,5],[7,8],[1,4]],[[1,5],[5,8],[1,8],[3,9],[3,6],[6,9],[2,7],[4,7],[2,4]],[[1,6],[5,9],[3,8],[4,9],[2,3],[6,7],[2,8],[1,7],[4,5]],[[1,10],[5,10],[8,10],[9,10],[3,10],[6,10],[2,10],[7,10],[4,10]]]
18|false|exact|[[[1,2],[2,5],[2,9],[1,3],[3,9],[3,5]],[[1,4],[4,5],[4,9]],[[1,5],[5,9],[1,9]],[[1,6],[5,6],[6,9],[1,8],[5,8],[8,9],[1,7],[5,7],[7,9]],[[1,10],[5,10],[9,10]],[[2,3]],[[2,4],[3,4]],[[2,6],[2,8],[2,7],[3,6],[3,7],[3,8]],[[2,10],[3,10]],[[4,6],[4,8],[4,7]],[[4,10]],[[6,7],[6,8],[7,8]],[[6,10],[8,10],[7,10]]]
18|false|exact|[[[1,2],[7,9],[4,6],[1,7],[4,9],[2,6],[1,4],[2,9],[6,7],[1,8],[5,6],[3,9],[1,5],[3,6],[8,9],[1,3],[6,8],[5,9]],[[1,6],[1,9],[6,9]],[[1,10],[9,10],[6,10]],[[2,3],[5,7],[4,8]],[[2,4],[2,7],[4,7],[3,8],[5,8],[3,5]],[[2,5],[7,8],[3,4]],[[2,8],[3,7],[4,5]],[[2,10],[7,10],[4,10],[8,10],[5,10],[3,10]]]
18|false|exact|[[[1,2],[2,9],[1,9]],[[1,3],[2,4],[5,9],[1,5],[2,3],[4,9],[1,4],[2,5],[3,9]],[[1,6],[2,6],[6,9],[1,7],[2,7],[7,9],[1,8],[2,8],[8,9]],[[1,10],[2,10],[9,10]],[[3,4],[4,5],[3,5]],[[3,6],[4,6],[5,6],[5,7],[3,7],[4,7],[4,8],[5,8],[3,8]],[[3,10],[4,10],[5,10]],[[6,7],[7,8],[6,8]],[[6,10],[7,10],[8,10]]]
18|false|exact|[[[1,2],[2,9],[1,9]],[[1,3],[2,3],[3,9],[1,4],[2,4],[4,9],[1,5],[2,5],[5,9]],[[1,6],[2,8],[7,9],[1,8],[6,9],[2,7]],[[1,7],[2,6],[8,9]],[[1,10],[2,10],[9,10]],[[3,4],[4,5],[3,5]],[[3,6],[3,8],[3,7],[4,6],[4,8],[4,7],[5,6],[5,8],[5,7]],[[3,10],[4,10],[5,10]],[[6,7],[6,8],[7,8]],[[6,10],[8,10],[7,10]]]
18|false|exact|[[[1,2]],[[1,3],[1,5],[1,4]],[[1,6]],[[1,7],[1,8],[1,9]],[[1,10]],[[2,3],[2,5],[2,4]],[[2,6]],[[2,7],[2,8],[2,9]],[[2,10]],[[3,4],[3,5],[4,5]],[[3,6],[5,6],[4,6]],[[3,7],[3,8],[3,9],[5,7],[5,8],[5,9],[4,7],[4,8],[4,9]],[[3,10],[5,10],[4,10]],[[6,7],[6,8],[6,9]],[[6,10]],[[7,8],[8,9],[7,9]],[[7,10],[8,10],[9,10]]]
18|false|exact|[[[1,2],[2,8],[2,6],[2,9],[2,7],[2,5]],[[1,3],[3,8],[3,6],[3,9],[3,7],[3,5]],[[1,4],[4,8],[4,6],[4,9],[4,7],[4,5]],[[1,5],[5,8],[5,6],[1,9],[8,9],[6,9],[1,7],[7,8],[6,7]],[[1,6],[1,8],[6,8],[5,9],[7,9],[5,7]],[[1,10],[8,10],[6,10],[9,10],[7,10],[5,10]],[[2,3]],[[2,4]],[[2,10]],[[3,4]],[[3,10]],[[4,10]]]
18|false|exact|[[[1,2],[2,3],[2,8],[6,7],[6,9],[5,6]],[[1,3],[3,8],[1,8],[7,9],[5,9],[5,7]],[[1,4],[3,4],[4,8],[7,10],[9,10],[5,10]],[[1,5],[3,7],[8,9],[1,9],[3,5],[7,8],[1,7],[3,9],[5,8]],[[1,6],[3,6],[6,8],[2,7],[2,9],[2,5]],[[1,10],[3,10],[8,10],[4,7],[4,9],[4,5]],[[2,4],[6,10]],[[2,6]],[[2,10],[4,6]],[[4,10]]]
18|false|exact|[[[1,2],[2,5],[2,9],[1,6],[5,6],[6,9]],[[1,3],[3,5],[3,9],[1,8],[5,8],[8,9]],[[1,4],[5,7],[9,10],[1,7],[5,10],[4,9],[1,10],[4,5],[7,9]],[[1,5],[5,9],[1,9]],[[2,3],[6,8]],[[2,4],[2,7],[2,10],[4,6],[6,10],[6,7]],[[2,6]],[[2,8],[3,6]],[[3,4],[3,7],[3,10],[4,8],[8,10],[7,8]],[[3,8]],[[4,7],[7,10],[4,10]]]
18|false|exact|[[[1,2],[4,5],[6,8]],[[1,3],[1,9],[1,7],[3,5],[5,9],[5,7],[3,8],[8,9],[7,8]],[[1,4],[5,6],[2,8]],[[1,5],[5,8],[1,8]],[[1,6],[2,5],[4,8]],[[1,10],[5,10],[8,10]],[[2,3],[2,9],[2,7],[3,4],[4,9],[4,7],[3,6],[6,9],[6,7]],[[2,4],[4,6],[2,6]],[[2,10],[4,10],[6,10]],[[3,7],[3,9],[7,9]],[[3,10],[9,10],[7,10]]]
18|false|exact|[[[1,2],[6,8],[3,5],[1,5],[2,6],[3,8],[1,8],[5,6],[2,3]],[[1,3],[1,6],[3,6]],[[1,4],[6,10],[3,7],[1,7],[3,10],[4,6]],[[1,9],[6,9],[3,9]],[[1,10],[6,7],[3,4]],[[2,4],[8,10],[5,7],[4,5],[2,10],[7,8],[4,8],[5,10],[2,7]],[[2,5],[2,8],[5,8]],[[2,9],[8,9],[5,9]],[[4,7],[4,10],[7,10]],[[4,9],[9,10],[7,9]]]
18|false|exact|[[[1,2],[2,4],[1,4],[5,7],[5,8],[7,8]],[[1,3],[1,9],[1,6],[2,3],[2,9],[2,6],[3,4],[4,9],[4,6],[3,7],[7,9],[6,7],[3,5],[5,9],[5,6],[3,8],[8,9],[6,8]],[[1,5],[2,7],[4,8]],[[1,7],[2,8],[4,5]],[[1,8],[2,5],[4,7]],[[1,10],[2,10],[4,10],[7,10],[5,10],[8,10]],[[3,6],[3,9],[6,9]],[[3,10],[9,10],[6,10]]]
18|false|exact|[[[1,2],[3,5],[4,9],[1,9],[2,3],[4,5],[1,5],[3,9],[2,4],[6,9],[2,7],[5,8],[5,6],[7,9],[2,8],[2,6],[5,7],[8,9]],[[1,3],[3,4],[1,4],[6,7],[7,8],[6,8]],[[1,6],[3,7],[4,8],[1,7],[3,8],[4,6],[1,8],[3,6],[4,7]],[[1,10],[3,10],[4,10],[6,10],[7,10],[8,10]],[[2,5],[5,9],[2,9]],[[2,10],[5,10],[9,10]]]
18|false|exact|[[[1,2],[1,4],[1,6],[2,8],[4,8],[6,8],[2,9],[4,9],[6,9],[3,9],[5,9],[7,9],[3,8],[5,8],[7,8],[1,3],[1,5],[1,7]],[[1,8],[8,9],[1,9]],[[1,10],[8,10],[9,10]],[[2,3],[4,5],[6,7],[3,4],[5,6],[2,7]],[[2,4],[4,6],[2,6],[3,5],[5,7],[3,7]],[[2,5],[4,7],[3,6]],[[2,10],[4,10],[6,10],[3,10],[5,10],[7,10]]]
18|false|exact|[[[1,2],[2,6],[1,6]],[[1,3],[1,5],[1,4],[2,3],[2,5],[2,4],[3,6],[5,6],[4,6],[1,9],[1,8],[1,7],[6,9],[6,8],[6,7],[2,9],[2,8],[2,7]],[[1,10],[2,10],[6,10]],[[3,4],[3,5],[4,5],[7,9],[8,9],[7,8]],[[3,7],[5,9],[4,8],[3,9],[5,8],[4,7],[3,8],[5,7],[4,9]],[[3,10],[5,10],[4,10],[9,10],[8,10],[7,10]]]
18|false|exact|[[[1,2],[2,7],[2,5],[1,4],[4,5],[4,7]],[[1,3],[7,8],[5,6],[1,6],[3,7],[5,8],[1,8],[6,7],[3,5]],[[1,5],[1,7],[5,7]],[[1,9],[7,9],[5,9]],[[1,10],[7,10],[5,10]],[[2,3],[2,8],[2,6],[3,4],[4,8],[4,6]],[[2,4]],[[2,9],[4,9]],[[2,10],[4,10]],[[3,6],[3,8],[6,8]],[[3,9],[8,9],[6,9]],[[3,10],[8,10],[6,10]],[[9,10]]]
18|false|exact|[[[1,2],[2,6]],[[1,3],[1,5],[1,4],[6,7],[6,9],[6,8]],[[1,6]],[[1,7],[1,9],[1,8],[3,6],[5,6],[4,6]],[[1,10],[6,10]],[[2,3],[2,5],[2,4],[2,7],[2,9],[2,8]],[[2,10]],[[3,4],[3,5],[4,5],[7,8],[7,9],[8,9]],[[3,7],[5,7],[4,7],[3,9],[5,9],[4,9],[3,8],[5,8],[4,8]],[[3,10],[5,10],[4,10],[7,10],[9,10],[8,10]]]
18|false|exact|[[[1,2],[6,8],[4,5],[6,7],[3,4],[1,9],[3,5],[2,9],[7,8]],[[1,3],[6,9],[4,7],[2,7],[3,8],[5,9],[5,6],[2,4],[1,8]],[[1,4],[1,6],[4,6],[7,9],[3,7],[3,9],[5,8],[2,5],[2,8],[1,5],[1,7],[5,7],[2,6],[3,6],[2,3],[4,8],[4,9],[8,9]],[[1,10],[6,10],[4,10],[7,10],[3,10],[9,10],[5,10],[2,10],[8,10]]]
18|false|exact|[[[1,2],[1,10],[1,4],[2,3],[3,10],[3,4],[2,5],[5,10],[4,5]],[[1,3],[3,5],[1,5]],[[1,6],[1,8],[3,6],[3,8],[5,6],[5,8]],[[1,7],[1,9],[3,7],[3,9],[5,7],[5,9]],[[2,4],[2,10],[4,10]],[[2,6],[2,8],[8,10],[6,10],[4,6],[4,8]],[[2,7],[2,9],[9,10],[7,10],[4,7],[4,9]],[[6,7],[8,9]],[[6,8]],[[6,9],[7,8]],[[7,9]]]
18|false|exact|[[[1,2],[1,9],[2,9]],[[1,3],[3,9],[2,3],[1,4],[4,9],[2,4],[1,5],[5,9],[2,5]],[[1,6],[6,9],[2,6]],[[1,7],[1,8],[7,9],[8,9],[2,7],[2,8]],[[1,10],[9,10],[2,10]],[[3,4],[4,5],[3,5]],[[3,6],[4,6],[5,6]],[[3,7],[3,8],[4,7],[4,8],[5,7],[5,8]],[[3,10],[4,10],[5,10]],[[6,7],[6,8]],[[6,10]],[[7,8]],[[7,10],[8,10]]]
18|false|exact|[[[1,2],[2,9],[2,8],[1,4],[4,9],[4,8],[1,6],[6,9],[6,8],[1,3],[3,9],[3,8],[1,5],[5,9],[5,8],[1,7],[7,9],[7,8]],[[1,8],[1,9],[8,9]],[[1,10],[9,10],[8,10]],[[2,3],[4,5],[6,7],[3,4],[5,6],[2,7]],[[2,4],[4,6],[2,6],[3,5],[5,7],[3,7]],[[2,5],[4,7],[3,6]],[[2,10],[4,10],[6,10],[3,10],[5,10],[7,10]]]
18|false|exact|[[[1,2],[4,5],[3,9],[8,9],[1,7],[5,6],[3,6],[2,8],[4,7]],[[1,3],[2,5],[4,9],[5,8],[7,9],[1,6],[3,7],[2,6],[4,8]],[[1,4],[3,5],[2,9],[1,8],[5,7],[6,9],[3,8],[2,7],[4,6]],[[1,5],[5,9],[1,9],[7,8],[6,7],[6,8],[2,3],[2,4],[3,4]],[[1,10],[5,10],[9,10],[8,10],[7,10],[6,10],[3,10],[2,10],[4,10]]]
20|false|exact|[[[1,2],[1,3],[1,9],[1,5],[1,4]],[[1,6]],[[1,7]],[[1,8]],[[1,10]],[[2,3],[3,9],[5,9],[4,5],[2,4],[2,5],[3,5],[3,4],[4,9],[2,9]],[[2,6],[3,6],[6,9],[5,6],[4,6]],[[2,7],[3,7],[7,9],[5,7],[4,7]],[[2,8],[3,8],[8,9],[5,8],[4,8]],[[2,10],[3,10],[9,10],[5,10],[4,10]],[[6,7]],[[6,8]],[[6,10]],[[7,8]],[[7,10]],[[8,10]]]
20|false|exact|[[[1,2],[1,7],[7,8],[3,8],[2,3],[1,8],[1,3],[3,7],[2,7],[2,8]],[[1,4],[4,7],[4,8],[3,4],[2,4]],[[1,5],[5,7],[5,8],[3,5],[2,5]],[[1,6],[6,7],[6,8],[3,6],[2,6],[1,10],[3,10],[7,10],[2,10],[8,10]],[[1,9],[7,9],[8,9],[3,9],[2,9]],[[4,5]],[[4,6],[4,10]],[[4,9]],[[5,6],[5,10]],[[5,9]],[[6,9],[9,10]],[[6,10]]]
20|false|exact|[[[1,2],[2,9],[2,8],[2,5],[2,4],[1,6],[5,6],[6,9],[4,6],[6,8]],[[1,3],[3,9],[3,8],[3,5],[3,4],[1,7],[5,7],[7,9],[4,7],[7,8]],[[1,4],[1,9],[8,9],[5,8],[4,5],[1,8],[1,5],[5,9],[4,9],[4,8]],[[1,10],[9,10],[8,10],[5,10],[4,10]],[[2,3],[6,7]],[[2,6]],[[2,7],[3,6]],[[2,10],[6,10]],[[3,7]],[[3,10],[7,10]]]
20|false|exact|[[[1,2],[2,9],[2,5],[2,7],[2,3],[1,6],[3,6],[6,7],[5,6],[6,9],[1,8],[7,8],[8,9],[3,8],[5,8],[1,4],[4,5],[3,4],[4,9],[4,7]],[[1,3],[1,9],[5,9],[5,7],[3,7],[1,5],[1,7],[7,9],[3,9],[3,5]],[[1,10],[9,10],[5,10],[7,10],[3,10]],[[2,4],[6,8],[2,8],[4,6]],[[2,6],[4,8]],[[2,10],[6,10],[8,10],[4,10]]]
20|true|exact|[[[1,2],[6,10],[5,9],[4,8],[3,7],[1,6],[2,7],[3,8],[4,9],[5,10],[1,3],[6,9],[4,7],[2,10],[5,8],[3,9],[1,5],[2,8],[4,10],[6,7]],[[1,4],[3,10],[2,9],[6,8],[5,7]],[[1,7],[1,10],[9,10],[8,9],[7,8],[3,5],[3,6],[4,6],[2,4],[2,5]],[[1,8],[7,10],[1,9],[8,10],[7,9],[2,3],[5,6],[3,4],[2,6],[4,5]]]
20|false|exact|[[[1,2],[2,4],[4,7],[7,9],[1,9],[1,7],[2,7],[2,9],[4,9],[1,4]],[[1,3],[2,5],[4,6],[7,8],[9,10],[1,8],[6,9],[5,7],[3,4],[2,10],[1,6],[3,7],[2,8],[5,9],[4,10],[1,5],[4,8],[3,9],[2,6],[7,10]],[[1,10],[2,3],[4,5],[6,7],[8,9]],[[3,5],[5,6],[6,8],[8,10],[3,10],[3,6],[3,8],[5,8],[5,10],[6,10]]]
20|false|exact|[[[1,2],[5,7]],[[1,3],[1,4],[1,6],[1,8],[1,9],[5,8],[5,9],[3,5],[4,5],[5,6],[6,7],[7,8],[7,9],[3,7],[4,7],[2,3],[2,4],[2,6],[2,8],[2,9]],[[1,5],[2,7]],[[1,7],[2,5]],[[1,10],[5,10],[7,10],[2,10]],[[3,4],[4,6],[6,8],[8,9],[3,9]],[[3,6],[4,8],[6,9],[3,8],[4,9]],[[3,10],[4,10],[6,10],[8,10],[9,10]]]
20|false|exact|[[[1,2],[2,7],[1,5],[5,7],[1,8],[7,8],[1,3],[3,7],[1,6],[6,7]],[[1,4],[4,7],[1,9],[7,9]],[[1,7]],[[1,10],[7,10]],[[2,3],[5,6],[2,8],[3,5],[6,8]],[[2,4],[2,9],[5,9],[4,5],[4,8],[8,9],[3,9],[3,4],[4,6],[6,9]],[[2,5],[5,8],[3,8],[3,6],[2,6]],[[2,10],[5,10],[8,10],[3,10],[6,10]],[[4,9]],[[4,10],[9,10]]]
20|false|[2]|[[[1,2],[1,9],[1,3],[1,5],[1,4]],[[1,6]],[[1,7],[1,8]],[[1,10]],[[2,3],[5,9],[3,4],[2,5],[4,9]],[[2,4],[2,9],[3,9],[3,5],[4,5]],[[2,6],[6,9],[3,6],[5,6],[4,6]],[[2,7],[2,8],[7,9],[8,9],[3,7],[3,8],[5,7],[5,8],[4,7],[4,8]],[[2,10],[9,10],[3,10],[5,10],[4,10]],[[6,7],[6,8]],[[6,10]],[[7,8]],[[7,10],[8,10]]]
20|false|[2]|[[[1,2],[1,6]],[[1,3],[1,10],[1,9],[1,5],[1,8]],[[1,4],[1,7]],[[2,3],[2,10],[2,9],[2,5],[2,8],[3,6],[6,10],[6,9],[5,6],[6,8]],[[2,4],[6,7],[2,7],[4,6]],[[2,6]],[[3,4],[4,10],[4,9],[4,5],[4,8],[3,7],[7,10],[7,9],[5,7],[7,8]],[[3,5],[8,10],[3,9],[5,10],[8,9]],[[3,8],[3,10],[9,10],[5,9],[5,8]],[[4,7]]]
20|false|[2]|[[[1,2],[6,9],[1,5],[2,6],[5,9]],[[1,3],[3,6],[3,5],[2,3],[3,9],[1,7],[6,7],[5,7],[2,7],[7,9]],[[1,4],[4,6],[4,5],[2,4],[4,9],[1,8],[6,8],[5,8],[2,8],[8,9]],[[1,6],[5,6],[2,5],[2,9],[1,9]],[[1,10],[6,10],[5,10],[2,10],[9,10]],[[3,4],[7,8]],[[3,7]],[[3,8],[4,7]],[[3,10],[7,10]],[[4,8]],[[4,10],[8,10]]]
20|false|[2]|[[[1,2],[2,9],[2,10],[2,5],[2,3],[1,6],[6,9],[6,10],[5,6],[3,6]],[[1,3],[1,9],[9,10],[5,10],[3,5]],[[1,4],[4,9],[4,10],[4,5],[3,4],[1,7],[3,7],[5,7],[7,10],[7,9]],[[1,5],[3,9],[1,10],[5,9],[3,10]],[[1,8],[8,9],[8,10],[5,8],[3,8]],[[2,4],[2,7],[4,6],[6,7]],[[2,6]],[[2,8],[6,8]],[[4,7]],[[4,8],[7,8]]]
20|false|[2]|[[[1,2],[2,4],[2,3],[2,7],[2,8],[1,6],[4,6],[3,6],[6,7],[6,8],[1,5],[5,8],[5,7],[3,5],[4,5],[1,10],[8,10],[7,10],[3,10],[4,10]],[[1,3],[4,7],[3,8],[1,7],[4,8]],[[1,4],[3,4],[3,7],[7,8],[1,8]],[[1,9],[4,9],[3,9],[7,9],[8,9]],[[2,5],[6,10]],[[2,6],[5,10]],[[2,9],[6,9],[5,9],[9,10]],[[2,10],[5,6]]]
20|true|[2]|[[[1,2],[6,9],[1,3],[2,6],[3,9],[4,8],[5,7],[4,10],[7,8],[5,10]],[[1,4],[6,7],[3,10],[2,8],[5,9],[4,6],[3,7],[2,10],[8,9],[1,5]],[[1,6],[3,6],[2,3],[2,9],[1,9],[4,7],[7,10],[8,10],[5,8],[4,5]],[[1,7],[6,10],[3,8],[2,5],[4,9],[3,4],[2,7],[9,10],[1,8],[5,6]],[[1,10],[6,8],[3,5],[2,4],[7,9]]]
20|false|exact|[[[1,2],[1,9],[5,9],[5,6],[2,6]],[[1,3],[1,4],[3,9],[4,9],[3,5],[4,5],[3,6],[4,6],[2,3],[2,4],[5,8],[5,7],[8,9],[7,9],[1,8],[1,7],[2,8],[2,7],[6,8],[6,7]],[[1,5],[6,9],[2,5],[1,6],[2,9]],[[1,10],[9,10],[5,10],[6,10],[2,10]],[[3,4],[7,8]],[[3,7],[4,8],[3,8],[4,7]],[[3,10],[4,10],[8,10],[7,10]]]
20|false|exact|[[[1,2],[2,7],[2,9],[2,5]],[[1,3],[1,4],[1,6],[1,8],[1,10],[7,8],[7,10],[3,7],[4,7],[6,7],[9,10],[3,9],[4,9],[6,9],[8,9],[5,6],[5,8],[5,10],[3,5],[4,5]],[[1,5],[7,9],[1,9],[5,7]],[[1,7],[5,9]],[[2,3],[2,4],[2,6],[2,8],[2,10]],[[3,4],[4,6],[6,8],[8,10],[3,10]],[[3,6],[4,8],[6,10],[3,8],[4,10]]]
21|false|exact|[[[1,2],[7,9],[4,6],[1,3],[2,9],[6,7],[3,4]],[[1,4],[1,9],[6,9],[3,6],[2,3],[2,7],[4,7]],[[1,5],[5,9],[5,6],[3,5],[2,5],[5,7],[4,5],[1,10],[9,10],[6,10],[3,10],[2,10],[7,10],[4,10],[1,8],[8,9],[6,8],[3,8],[2,8],[7,8],[4,8]],[[1,6],[3,9],[2,6],[3,7],[2,4],[1,7],[4,9]],[[5,8],[5,10],[8,10]]]
21|false|exact|[[[1,2],[8,9],[6,7],[1,4],[2,8],[6,9],[4,7],[1,6],[2,7],[4,8],[1,9],[2,6],[7,8],[4,9],[1,8],[4,6],[2,9],[1,7],[6,8],[2,4],[7,9]],[[1,3],[3,8],[3,6],[3,4],[2,3],[3,9],[3,7]],[[1,5],[5,8],[5,6],[4,5],[2,5],[5,9],[5,7]],[[1,10],[8,10],[6,10],[4,10],[2,10],[9,10],[7,10]],[[3,5]],[[3,10]],[[5,10]]]
21|false|exact|[[[1,2],[2,3],[3,4],[4,6],[6,7],[7,9],[1,9],[1,3],[3,6],[6,9],[2,9],[2,4],[4,7],[1,7],[1,6],[2,6],[2,7],[3,7],[3,9],[4,9],[1,4]],[[1,5],[2,5],[3,5],[4,5],[5,6],[5,7],[5,9],[1,8],[3,8],[6,8],[8,9],[2,8],[4,8],[7,8],[1,10],[6,10],[2,10],[7,10],[3,10],[9,10],[4,10]],[[5,8],[8,10],[5,10]]]
24|false|[2]|[[[1,2],[2,5],[2,9],[2,7]],[[1,3],[3,5],[3,9],[3,7]],[[1,4],[4,5],[4,9],[4,7]],[[1,5],[7,9],[1,7],[5,9],[1,9],[5,7]],[[1,6],[5,6],[6,9],[6,7]],[[1,8],[5,8],[8,9],[7,8]],[[1,10],[5,10],[9,10],[7,10]],[[2,3]],[[2,4]],[[2,6]],[[2,8]],[[2,10]],[[3,4]],[[3,6]],[[3,8]],[[3,10]],[[4,6]],[[4,8]],[[4,10]],[[6,8]],[[6,10]],[[8,10]]]
24|false|[2]|[[[1,2],[1,7],[1,3],[1,6],[2,5],[5,6],[3,5],[5,7]],[[1,4],[5,8]],[[1,5]],[[1,8],[4,5]],[[1,9],[5,10]],[[1,10],[5,9]],[[2,3],[6,7],[2,6],[3,7],[2,7],[3,6]],[[2,4],[4,7],[3,4],[4,6],[2,8],[6,8],[3,8],[7,8]],[[2,9],[7,9],[3,9],[6,9],[2,10],[6,10],[3,10],[7,10]],[[4,8]],[[4,9],[8,10]],[[4,10],[8,9]],[[9,10]]]
24|false|[2]|[[[1,2],[1,3],[2,5],[3,5],[1,9],[5,9],[1,4],[4,5],[2,9],[2,4],[3,9],[3,4]],[[1,5],[4,9],[2,3]],[[1,6],[5,6],[6,9],[4,6],[2,6],[3,6]],[[1,7],[5,7],[7,9],[4,7],[2,7],[3,7]],[[1,8],[5,8],[8,9],[4,8],[2,8],[3,8]],[[1,10],[5,10],[9,10],[4,10],[2,10],[3,10]],[[6,7]],[[6,8]],[[6,10]],[[7,8]],[[7,10]],[[8,10]]]
24|false|[2]|[[[1,2],[3,4],[8,9]],[[1,3],[1,4],[2,3],[2,4],[4,9],[4,8],[3,9],[3,8],[2,8],[1,8],[2,9],[1,9]],[[1,5],[2,5],[4,5],[3,5],[5,8],[5,9]],[[1,6],[2,6],[4,6],[3,6],[6,8],[6,9]],[[1,7],[2,7],[4,7],[3,7],[7,8],[7,9]],[[1,10],[2,10],[4,10],[3,10],[8,10],[9,10]],[[5,6]],[[5,7]],[[5,10]],[[6,7]],[[6,10]],[[7,10]]]
24|false|[2]|[[[1,2],[1,3],[1,7],[1,8]],[[1,4],[1,10]],[[1,5]],[[1,6]],[[1,9]],[[2,3],[7,8],[2,8],[3,7],[2,7],[3,8]],[[2,4],[3,4],[4,7],[4,8],[2,10],[3,10],[8,10],[7,10]],[[2,5],[3,5],[5,7],[5,8]],[[2,6],[3,6],[6,7],[6,8]],[[2,9],[3,9],[7,9],[8,9]],[[4,5],[5,10]],[[4,6],[6,10]],[[4,9],[9,10]],[[4,10]],[[5,6]],[[5,9]],[[6,9]]]
24|false|[2]|[[[1,2],[6,7],[1,7],[2,6],[1,6],[2,7]],[[1,3],[3,7],[3,6],[2,3]],[[1,4],[4,7],[4,6],[2,4],[1,8],[6,8],[7,8],[2,8]],[[1,5],[5,7],[5,6],[2,5],[1,9],[6,9],[7,9],[2,9]],[[1,10],[7,10],[6,10],[2,10]],[[3,4],[3,8]],[[3,5],[3,9]],[[3,10]],[[4,5],[8,9]],[[4,8]],[[4,9],[5,8]],[[4,10],[8,10]],[[5,9]],[[5,10],[9,10]]]
24|false|[2]|[[[1,2]],[[1,3],[1,5],[1,6],[1,8],[1,7],[1,9],[2,7],[2,9],[2,6],[2,8],[2,5],[2,3]],[[1,4],[2,10]],[[1,10],[2,4]],[[3,4],[4,5],[4,6],[4,8],[4,7],[4,9],[7,10],[9,10],[6,10],[8,10],[5,10],[3,10]],[[3,5],[6,8],[7,9]],[[3,6],[3,8],[5,6],[5,8],[6,7],[6,9],[7,8],[8,9],[3,7],[5,7],[3,9],[5,9]],[[4,10]]]
24|false|[2]|[[[1,2],[1,3],[1,7],[1,6],[1,8],[1,9],[2,10],[3,10],[9,10],[8,10],[6,10],[7,10]],[[1,4],[5,10]],[[1,5],[4,10]],[[1,10]],[[2,3],[6,7],[8,9]],[[2,4],[3,4],[4,7],[4,6],[4,8],[4,9],[2,5],[3,5],[5,9],[5,8],[5,6],[5,7]],[[2,6],[3,6],[2,7],[3,7],[7,9],[6,9],[7,8],[6,8],[3,8],[3,9],[2,8],[2,9]],[[4,5]]]
24|false|[2]|[[[1,2],[2,10]],[[1,3],[1,9],[1,7],[1,8],[1,4],[1,5],[3,10],[9,10],[5,10],[4,10],[8,10],[7,10]],[[1,6],[6,10]],[[1,10]],[[2,3],[2,9],[2,7],[2,8],[2,4],[2,5]],[[2,6]],[[3,4],[5,9],[3,5],[4,9],[3,7],[8,9],[7,9],[3,8],[4,7],[5,8],[4,8],[5,7]],[[3,6],[6,9],[6,7],[6,8],[4,6],[5,6]],[[3,9],[7,8],[4,5]]]
